AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252000,2020-04-26T09:19:03+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222000,2020-04-26T09:19:03+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122000,2020-04-26T09:19:03+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-04-26T09:04:21+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.337400,2020-04-26T08:17:41+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.307400,2020-04-26T08:17:41+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.207400,2020-04-26T08:17:41+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-04-26T08:03:34+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-04-26T08:02:57+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-04-26T08:02:57+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-04-26T08:02:57+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-04-26T08:02:27+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-04-26T06:02:05+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-04-26T06:02:05+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-04-26T06:02:05+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-04-26T06:02:05+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073400,2020-04-26T05:05:19+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076400,2020-04-26T05:05:19+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013400,2020-04-26T05:05:19+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.332200,2020-04-26T03:24:29+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.302200,2020-04-26T03:24:29+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.202200,2020-04-26T03:24:29+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-04-26T02:07:36+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-04-26T02:07:36+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-04-26T02:07:36+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-04-26T01:02:56+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-04-25T23:02:48+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-04-25T23:02:40+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-04-25T23:02:40+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-04-25T23:02:40+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-04-25T22:27:52+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-04-25T22:27:52+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-04-25T22:27:52+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-04-25T21:34:30+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-04-25T21:21:56+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-04-25T21:21:56+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-04-25T21:21:56+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-04-25T21:21:02+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.309100,2020-04-25T20:35:25+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.279100,2020-04-25T20:35:25+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.179100,2020-04-25T20:35:25+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.090500,2020-04-25T19:45:00+00:00
eu-west-3a,t3.large,SUSE Linux,0.093500,2020-04-25T19:45:00+00:00
eu-west-3a,t3.large,Linux/UNIX,0.030500,2020-04-25T19:45:00+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-04-25T19:28:57+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-04-25T19:28:57+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-04-25T19:28:57+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-04-25T19:14:15+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-04-25T19:14:05+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-04-25T19:14:05+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-04-25T19:14:05+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-04-25T19:02:04+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.090400,2020-04-25T19:02:04+00:00
eu-west-3a,t3.large,SUSE Linux,0.093400,2020-04-25T19:02:04+00:00
eu-west-3a,t3.large,Linux/UNIX,0.030400,2020-04-25T19:02:04+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-04-25T18:02:55+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-04-25T18:02:07+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-04-25T18:02:07+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-04-25T18:02:07+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073300,2020-04-25T16:58:24+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076300,2020-04-25T16:58:24+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013300,2020-04-25T16:58:24+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-04-25T16:02:58+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.299100,2020-04-25T15:26:52+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.269100,2020-04-25T15:26:52+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.169100,2020-04-25T15:26:52+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-04-25T14:02:04+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122300,2020-04-25T14:02:04+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162300,2020-04-25T14:02:04+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062300,2020-04-25T14:02:04+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-04-25T14:01:20+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-04-25T14:01:20+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-04-25T14:01:20+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-04-25T14:01:20+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-04-25T13:37:25+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-04-25T13:37:25+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-04-25T13:37:25+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-04-25T11:03:41+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-04-25T11:03:41+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-04-25T11:03:41+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-04-25T11:02:21+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.090400,2020-04-25T10:55:20+00:00
eu-west-3a,t3.large,SUSE Linux,0.093400,2020-04-25T10:55:20+00:00
eu-west-3a,t3.large,Linux/UNIX,0.030400,2020-04-25T10:55:20+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.287400,2020-04-25T10:42:27+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.257400,2020-04-25T10:42:27+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.157400,2020-04-25T10:42:27+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-04-25T10:02:03+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-04-25T10:02:03+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-04-25T10:02:03+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-04-25T10:02:03+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252000,2020-04-25T09:18:51+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222000,2020-04-25T09:18:51+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122000,2020-04-25T09:18:51+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-04-25T09:04:13+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122300,2020-04-25T08:44:56+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162300,2020-04-25T08:44:56+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062300,2020-04-25T08:44:56+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-04-25T08:03:21+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-04-25T08:02:12+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-04-25T08:02:12+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-04-25T08:02:12+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-04-25T08:02:11+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-04-25T08:02:04+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-04-25T08:02:04+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-04-25T08:02:04+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-04-25T08:02:04+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.279800,2020-04-25T05:33:19+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.249800,2020-04-25T05:33:19+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.149800,2020-04-25T05:33:19+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-04-25T04:12:13+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-04-25T04:10:46+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-04-25T04:10:46+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-04-25T04:10:46+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-04-25T03:09:07+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252100,2020-04-25T02:29:28+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222100,2020-04-25T02:29:28+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122100,2020-04-25T02:29:28+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-04-25T02:07:07+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-04-25T02:07:07+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-04-25T02:07:07+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122400,2020-04-25T01:39:36+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162400,2020-04-25T01:39:36+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062400,2020-04-25T01:39:36+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-04-25T01:02:06+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-04-24T23:02:26+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-04-24T23:02:26+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-04-24T23:02:26+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-04-24T23:02:05+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073200,2020-04-24T22:56:18+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076200,2020-04-24T22:56:18+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013200,2020-04-24T22:56:18+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-04-24T22:27:20+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-04-24T22:27:20+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-04-24T22:27:20+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.259100,2020-04-24T22:01:58+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.229100,2020-04-24T22:01:58+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.129100,2020-04-24T22:01:58+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-04-24T21:33:34+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-04-24T21:20:59+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-04-24T21:20:59+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-04-24T21:20:59+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-04-24T21:20:23+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-04-24T21:09:13+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122500,2020-04-24T19:40:01+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162500,2020-04-24T19:40:01+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062500,2020-04-24T19:40:01+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-04-24T19:14:03+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-04-24T19:14:03+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-04-24T19:14:03+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-04-24T19:13:53+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-04-24T18:02:06+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-04-24T18:02:06+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-04-24T18:02:06+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-04-24T18:02:05+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-04-24T17:07:39+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-04-24T17:07:17+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-04-24T17:07:17+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-04-24T17:07:17+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.257800,2020-04-24T16:11:39+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.227800,2020-04-24T16:11:39+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.127800,2020-04-24T16:11:39+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-04-24T16:02:17+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252200,2020-04-24T16:02:17+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222200,2020-04-24T16:02:17+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122200,2020-04-24T16:02:17+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-04-24T15:46:23+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-04-24T15:46:23+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-04-24T15:46:23+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-04-24T15:02:04+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122600,2020-04-24T15:02:04+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162600,2020-04-24T15:02:04+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062600,2020-04-24T15:02:04+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122600,2020-04-24T14:56:13+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162600,2020-04-24T14:56:13+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062600,2020-04-24T14:56:13+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-04-24T11:02:57+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-04-24T11:02:57+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-04-24T11:02:57+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-04-24T11:02:03+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.090400,2020-04-24T10:54:21+00:00
eu-west-3a,t3.large,SUSE Linux,0.093400,2020-04-24T10:54:21+00:00
eu-west-3a,t3.large,Linux/UNIX,0.030400,2020-04-24T10:54:21+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.249300,2020-04-24T10:20:48+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.219300,2020-04-24T10:20:48+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.119300,2020-04-24T10:20:48+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122700,2020-04-24T09:22:43+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162700,2020-04-24T09:22:43+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062700,2020-04-24T09:22:43+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-04-24T09:03:33+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252200,2020-04-24T08:24:08+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222200,2020-04-24T08:24:08+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122200,2020-04-24T08:24:08+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-04-24T08:02:35+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-04-24T08:02:03+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-04-24T08:02:03+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-04-24T08:02:03+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-04-24T08:02:03+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.254600,2020-04-24T04:29:57+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.224600,2020-04-24T04:29:57+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.124600,2020-04-24T04:29:57+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-04-24T04:11:21+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-04-24T04:10:12+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-04-24T04:10:12+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-04-24T04:10:12+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-04-24T03:08:44+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-04-24T02:06:54+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-04-24T02:06:54+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-04-24T02:06:54+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252300,2020-04-24T01:09:30+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222300,2020-04-24T01:09:30+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122300,2020-04-24T01:09:30+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-04-24T01:01:19+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-04-24T00:09:37+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.266200,2020-04-23T23:04:37+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.236200,2020-04-23T23:04:37+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.136200,2020-04-23T23:04:37+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-04-23T23:02:03+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-04-23T23:02:02+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-04-23T23:02:02+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-04-23T23:02:02+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073200,2020-04-23T22:55:38+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076200,2020-04-23T22:55:38+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013200,2020-04-23T22:55:38+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-04-23T22:27:09+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-04-23T22:27:09+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-04-23T22:27:09+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.122800,2020-04-23T22:22:56+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.162800,2020-04-23T22:22:56+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.062800,2020-04-23T22:22:56+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-04-23T21:32:48+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-04-23T21:21:54+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-04-23T21:21:54+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-04-23T21:21:54+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-04-23T21:21:22+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-04-23T21:20:55+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-04-23T21:20:55+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-04-23T21:20:55+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-04-23T21:20:08+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-04-23T21:08:19+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-04-23T19:13:28+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-04-23T19:13:28+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-04-23T19:13:28+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-04-23T19:13:14+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-04-23T18:02:02+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-04-23T18:02:02+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-04-23T18:02:02+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-04-23T18:02:02+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.252400,2020-04-23T18:02:02+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.222400,2020-04-23T18:02:02+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.122400,2020-04-23T18:02:02+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-04-23T18:02:02+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.123000,2020-04-23T17:13:35+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.163000,2020-04-23T17:13:35+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.063000,2020-04-23T17:13:35+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-04-23T17:07:52+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-04-23T17:07:14+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-04-23T17:07:14+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-04-23T17:07:14+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-04-23T17:07:03+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-04-23T17:07:03+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-04-23T17:07:03+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-04-23T17:07:02+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.269400,2020-04-23T17:05:40+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.239400,2020-04-23T17:05:40+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.139400,2020-04-23T17:05:40+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073300,2020-04-23T15:50:48+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076300,2020-04-23T15:50:48+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013300,2020-04-23T15:50:48+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-04-23T15:46:12+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-04-23T15:46:12+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-04-23T15:46:12+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.090300,2020-04-23T12:17:13+00:00
eu-west-3a,t3.large,SUSE Linux,0.093300,2020-04-23T12:17:13+00:00
eu-west-3a,t3.large,Linux/UNIX,0.030300,2020-04-23T12:17:13+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.123300,2020-04-23T11:14:54+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.163300,2020-04-23T11:14:54+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.063300,2020-04-23T11:14:54+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-04-23T11:02:02+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-04-23T11:02:02+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-04-23T11:02:02+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-04-23T11:02:02+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.073500,2020-04-23T10:08:15+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.076500,2020-04-23T10:08:15+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.013500,2020-04-23T10:08:15+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.271300,2020-04-23T09:51:22+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.241300,2020-04-23T09:51:22+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.141300,2020-04-23T09:51:22+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-04-23T09:03:03+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.074200,2020-04-23T08:02:02+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.077200,2020-04-23T08:02:02+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.014200,2020-04-23T08:02:02+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-04-23T08:02:02+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-04-23T04:10:42+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-04-23T04:09:41+00:00
